season_id,episode,challenge,format,role,winner
s35_total_madness,9,,individual,prize,Kailah Casillas-Bird
s35_total_madness,9,,individual,safety,Melissa Reeves
s35_total_madness,10,Throne Off,individual,prize,Dee Nguyen
s35_total_madness,10,Throne Off,individual,safety,Wes Bergmann
s35_total_madness,11,Flag Down,individual,prize,Josh Martinez
s35_total_madness,11,Flag Down,individual,safety,Melissa Reeves
s35_total_madness,12,Tanks A Lot,team,prize,Bayleigh Dayton
s35_total_madness,12,Tanks A Lot,team,prize,Dee Nguyen
s35_total_madness,12,Tanks A Lot,team,prize,Faysal Shafaat
s35_total_madness,12,Tanks A Lot,individual,safety,Cory Wharton
s35_total_madness,13,Bloc'd In,team,prize,Aneesa Ferreira
s35_total_madness,13,Bloc'd In,team,prize,Johnny Bananas
s35_total_madness,13,Bloc'd In,team,prize,Cory Wharton
s35_total_madness,13,Bloc'd In,team,prize,Jenny West
s35_total_madness,13,Bloc'd In,team,prize,Josh Martinez
s35_total_madness,13,Bloc'd In,team,prize,Nany González
s35_total_madness,13,Bloc'd In,team,prize,Rogan O'Connor
s35_total_madness,13,Bloc'd In,individual,safety,Melissa Reeves
s35_total_madness,14,Running Out of Time,individual,prize,Jenny West
s35_total_madness,14,Running Out of Time,team,safety,Faysal Shafaat
s35_total_madness,14,Running Out of Time,team,safety,Jenny West
s35_total_madness,14,Running Out of Time,team,safety,Josh Martinez
s35_total_madness,14,,individual,prize,Faysal Shafaat
s35_total_madness,14,,individual,safety,Kyle Christie
s35_total_madness,15,Crash Course,individual,prize,Kaycee Clark
s35_total_madness,15,Crash Course,team,safety,Johnny Bananas
s35_total_madness,15,Crash Course,team,safety,Kaycee Clark
s35_total_madness,15,Crash Course,team,safety,Kyle Christie
s35_total_madness,15,,individual,prize,Johnny Bananas
s35_total_madness,15,,individual,safety,Rogan O'Connor
s36_double_agents,1,Decryption,pair,prize,Aneesa Ferreira
s36_double_agents,1,Decryption,pair,prize,Faysal Shafaat
s36_double_agents,1,Decryption,pair,safety,Ashley Mitchell
s36_double_agents,1,Decryption,pair,safety,CT Tamburello
s36_double_agents,2,Ice Spy,pair,prize,Aneesa Ferreira
s36_double_agents,2,Ice Spy,pair,prize,Faysal Shafaat
s36_double_agents,2,Ice Spy,pair,safety,Big T Fazakerley
s36_double_agents,2,Ice Spy,pair,safety,Joseph Allen
s36_double_agents,3,Road Kill,pair,prize,Kaycee Clark
s36_double_agents,3,Road Kill,pair,prize,Leroy Garrett
s36_double_agents,3,Road Kill,pair,safety,Devin Walker
s36_double_agents,3,Road Kill,pair,safety,Nicole Zanatta
s36_double_agents,4,Drone Control,pair,prize,Devin Walker
s36_double_agents,4,Drone Control,pair,prize,Tori Deal
s36_double_agents,4,Drone Control,pair,safety,Amber Martinez
s36_double_agents,4,Drone Control,pair,safety,Nelson Thomas
s36_double_agents,5,Agent Down,pair,prize,Big T Fazakerley
s36_double_agents,5,Agent Down,pair,prize,CT Tamburello
s36_double_agents,5,Agent Down,pair,safety,Aneesa Ferreira
s36_double_agents,5,Agent Down,pair,safety,Leroy Garrett
s36_double_agents,6,Smuggle Run,pair,prize,Jay Starrett
s36_double_agents,6,Smuggle Run,pair,prize,Theresa Jones
s36_double_agents,6,Smuggle Run,pair,safety,Ashley Mitchell
s36_double_agents,6,Smuggle Run,pair,safety,Cory Wharton
s36_double_agents,7,Aerial Takedown,pair,prize,Kaycee Clark
s36_double_agents,7,Aerial Takedown,pair,prize,Leroy Garrett
s36_double_agents,7,Aerial Takedown,pair,safety,Jay Starrett
s36_double_agents,7,Aerial Takedown,pair,safety,Theresa Jones
s36_double_agents,8,All Brawl,pair,prize,Kam Williams
s36_double_agents,8,All Brawl,pair,prize,Kyle Christie
s36_double_agents,8,All Brawl,pair,safety,Amber Martinez
s36_double_agents,8,All Brawl,pair,safety,Mechie Harris
s36_double_agents,9,Interrogation,pair,prize,Amber Borzotra
s36_double_agents,9,Interrogation,pair,prize,Darrell Taylor
s36_double_agents,9,Interrogation,pair,safety,Cory Wharton
s36_double_agents,9,Interrogation,pair,safety,Theresa Jones
s36_double_agents,10,Black Sand Ops,pair,prize,Devin Walker
s36_double_agents,10,Black Sand Ops,pair,prize,Gabby Allen
s36_double_agents,10,Black Sand Ops,pair,safety,Amber Martinez
s36_double_agents,10,Black Sand Ops,pair,safety,Cory Wharton
s36_double_agents,11/12,Air Lift,pair,prize,Big T Fazakerley
s36_double_agents,11/12,Air Lift,pair,prize,CT Tamburello
s36_double_agents,11/12,Air Lift,pair,safety,Devin Walker
s36_double_agents,11/12,Air Lift,pair,safety,Gabby Allen
s36_double_agents,12/13,Survive the Night,pair,prize,Kaycee Clark
s36_double_agents,12/13,Survive the Night,pair,prize,Leroy Garrett
s36_double_agents,12/13,Survive the Night,pair,safety,Cory Wharton
s36_double_agents,12/13,Survive the Night,pair,safety,Gabby Allen
s36_double_agents,14,Undercover,pair,prize,Aneesa Ferreira
s36_double_agents,14,Undercover,pair,prize,Kyle Christie
s36_double_agents,14,Undercover,pair,safety,Amber Borzotra
s36_double_agents,14,Undercover,pair,safety,Darrell Taylor
s36_double_agents,15,Spy Dive,pair,prize,Kaycee Clark
s36_double_agents,15,Spy Dive,pair,prize,Leroy Garrett
s36_double_agents,15,Spy Dive,pair,safety,Big T Fazakerley
s36_double_agents,15,Spy Dive,pair,safety,CT Tamburello
s36_double_agents,16,Global Domination,pair,prize,Kaycee Clark
s36_double_agents,16,Global Domination,pair,prize,Leroy Garrett
s36_double_agents,16,Global Domination,pair,safety,Amber Borzotra
s36_double_agents,16,Global Domination,pair,safety,Kyle Christie
s36_double_agents,17,Escape the Volcano,pair,prize,Cory Wharton
s36_double_agents,17,Escape the Volcano,pair,prize,Kam Williams
s36_double_agents,17,Escape the Volcano,pair,safety,Amber Borzotra
s36_double_agents,17,Escape the Volcano,pair,safety,Faysal Shafaat
s37_spies_lies_allies,1,Compromised,pair,prize,Aneesa Ferreira
s37_spies_lies_allies,1,Compromised,pair,prize,Logan Sampedro
s37_spies_lies_allies,2,Heli Heist,pair,prize,Esther Agunbiade
s37_spies_lies_allies,2,Heli Heist,pair,prize,Faysal Shafaat
s37_spies_lies_allies,3,Sea Cave Recon,pair,prize,Ed Eason
s37_spies_lies_allies,3,Sea Cave Recon,pair,prize,Tori Deal
s37_spies_lies_allies,4,Undercover Comms,pair,prize,Esther Agunbiade
s37_spies_lies_allies,4,Undercover Comms,pair,prize,Faysal Shafaat
s37_spies_lies_allies,5,Mindfield,pair,prize,Berna Canbeldek
s37_spies_lies_allies,5,Mindfield,pair,prize,CT Tamburello
s37_spies_lies_allies,6/7,Turning Agents,pair,prize,Emanuel Neagu
s37_spies_lies_allies,6/7,Turning Agents,pair,prize,Kaycee Clark
s37_spies_lies_allies,8,Dive Bomb,pair,prize,CT Tamburello
s37_spies_lies_allies,8,Dive Bomb,pair,prize,Emy Alupei
s37_spies_lies_allies,9,Bombshell Battle,pair,prize,Logan Sampedro
s37_spies_lies_allies,9,Bombshell Battle,pair,prize,Nany González
s37_spies_lies_allies,10,Diamond Dash,individual,prize,Priscilla Anyabu
s37_spies_lies_allies,10,Diamond Dash,individual,safety,Ashley Mitchell
s37_spies_lies_allies,11,Satellite Sabotage,individual,prize,Ed Eason
s37_spies_lies_allies,11,Satellite Sabotage,individual,safety,Kyle Christie
s37_spies_lies_allies,12,Brush Contact,individual,prize,Emy Alupei
s37_spies_lies_allies,12,Brush Contact,individual,safety,Bettina Buchanan
s37_spies_lies_allies,13,Sunken Intelligence,individual,prize,Cory Wharton
s37_spies_lies_allies,13,Sunken Intelligence,individual,safety,Logan Sampedro
s37_spies_lies_allies,14,Submerged,individual,prize,Amanda Garcia
s37_spies_lies_allies,14,Submerged,individual,safety,Big T Fazakerley
s37_spies_lies_allies,15,Boom Raiders,individual,prize,Kyle Christie
s37_spies_lies_allies,15,Boom Raiders,individual,safety,Josh Martinez
s37_spies_lies_allies,16,Million Dollar Heist,individual,prize,Big T Fazakerley
s37_spies_lies_allies,16,Million Dollar Heist,individual,safety,Emy Alupei
s37_spies_lies_allies,17,Dead Drop,individual,prize,Logan Sampedro
s37_spies_lies_allies,17,Dead Drop,individual,safety,Emanuel Neagu
s37_spies_lies_allies,18,,individual,prize,Amanda Garcia
s37_spies_lies_allies,18,,individual,safety,Tori Deal
s37_spies_lies_allies,18,,individual,prize,Emanuel Neagu
s37_spies_lies_allies,18,,individual,safety,Devin Walker
s38_ride_or_dies,1,Bolas for Blood,pair,prize,Johnny Middlebrooks
s38_ride_or_dies,1,Bolas for Blood,pair,prize,Ravyn Rochelle
s38_ride_or_dies,2,Balancing Act,pair,prize,Johnny Bananas
s38_ride_or_dies,2,Balancing Act,pair,prize,Nany González
s38_ride_or_dies,3,Build Me Up,pair,prize,Faysal Shafaat
s38_ride_or_dies,3,Build Me Up,pair,prize,Moriah Jade
s38_ride_or_dies,4,Hold On for Me,pair,prize,Nelson Thomas
s38_ride_or_dies,4,Hold On for Me,pair,prize,Nurys Mateo
s38_ride_or_dies,5,Royal Relay,pair,prize,Jay Starrett
s38_ride_or_dies,5,Royal Relay,pair,prize,Michele Fitzgerald
s38_ride_or_dies,6,Down the Line,pair,prize,Jay Starrett
s38_ride_or_dies,6,Down the Line,pair,prize,Michele Fitzgerald
s38_ride_or_dies,7,Peaking Blinders,pair,prize,Nelson Thomas
s38_ride_or_dies,7,Peaking Blinders,pair,prize,Nurys Mateo
s38_ride_or_dies,8,Double Trouble,pair,prize,Aneesa Ferreira
s38_ride_or_dies,8,Double Trouble,pair,prize,Jordan Wiseley
s38_ride_or_dies,10,Last Life,individual,prize,Horacio Gutiérrez Jr.
s38_ride_or_dies,10,Last Life,individual,safety,Devin Walker
s38_ride_or_dies,11,Spin Class,individual,prize,Nurys Mateo
s38_ride_or_dies,11,Spin Class,individual,safety,Moriah Jade
s38_ride_or_dies,12,Chopper Drop,individual,prize,Faysal Shafaat
s38_ride_or_dies,12,Chopper Drop,individual,safety,Chauncey Palmer
s38_ride_or_dies,13,Blind Faith,individual,prize,Moriah Jade
s38_ride_or_dies,13,Blind Faith,individual,safety,Amber Borzotra
s38_ride_or_dies,14,Takes Two to Tango,individual,prize,Horacio Gutiérrez Jr.
s38_ride_or_dies,14,Takes Two to Tango,individual,safety,Devin Walker
s38_ride_or_dies,15,Runaway Ride,pair,prize,Johnny Bananas
s38_ride_or_dies,15,Runaway Ride,pair,prize,Nany González
s38_ride_or_dies,16,Frozen Senseless,pair,prize,Devin Walker
s38_ride_or_dies,16,Frozen Senseless,pair,prize,Tori Deal
s39_battle_for_a_new_champion,1,Hole Control,individual,prize,Jessica Brody
s39_battle_for_a_new_champion,1,Hole Control,individual,safety,Big T Fazakerley
s39_battle_for_a_new_champion,2,Ball Control,individual,prize,Chauncey Palmer
s39_battle_for_a_new_champion,2,Ball Control,individual,safety,James Lock
s39_battle_for_a_new_champion,3,Control Tower,individual,prize,Ravyn Rochelle
s39_battle_for_a_new_champion,3,Control Tower,individual,safety,Jujuy Jiménez
s39_battle_for_a_new_champion,4,Under Control,individual,prize,Hughie Maughan
s39_battle_for_a_new_champion,4,Under Control,individual,safety,Kyland Young
s39_battle_for_a_new_champion,5,Upside Down Whirled,pair,prize,Corey Lay
s39_battle_for_a_new_champion,5,Upside Down Whirled,pair,prize,Ravyn Rochelle
s39_battle_for_a_new_champion,5,Upside Down Whirled,individual,safety,Asaf Goren
s39_battle_for_a_new_champion,6,Bingo Bango,individual,prize,Melissa Reeves
s39_battle_for_a_new_champion,6,Bingo Bango,individual,safety,Big T Fazakerley
s39_battle_for_a_new_champion,7,Working the Angles,individual,prize,Emanuel Neagu
s39_battle_for_a_new_champion,7,Working the Angles,individual,safety,Corey Lay
s39_battle_for_a_new_champion,8,Tower of Power,individual,prize,Melissa Reeves
s39_battle_for_a_new_champion,8,Tower of Power,individual,safety,Big T Fazakerley
s39_battle_for_a_new_champion,9,Doom Sticks,team,prize,Asaf Goren
s39_battle_for_a_new_champion,9,Doom Sticks,team,prize,Ravyn Rochelle
s39_battle_for_a_new_champion,9,Doom Sticks,team,prize,Zara Zoffany
s39_battle_for_a_new_champion,9,Doom Sticks,individual,safety,Melissa Reeves
s39_battle_for_a_new_champion,10,Sky Ball,individual,prize,Kyland Young
s39_battle_for_a_new_champion,10,Sky Ball,individual,safety,James Lock
s39_battle_for_a_new_champion,11,Banquet of Champions,individual,prize,Ravyn Rochelle
s39_battle_for_a_new_champion,11,Banquet of Champions,individual,safety,Zara Zoffany
s39_battle_for_a_new_champion,12,We All Fall Down,individual,prize,Colleen Schneider
s39_battle_for_a_new_champion,12,We All Fall Down,individual,safety,Ravyn Rochelle
s39_battle_for_a_new_champion,13,Getting Tanked,individual,prize,Horacio Gutiérrez Jr.
s39_battle_for_a_new_champion,13,Getting Tanked,individual,safety,Kyland Young
s39_battle_for_a_new_champion,14,Off in the Distance,individual,prize,Horacio Gutiérrez Jr.
s39_battle_for_a_new_champion,14,Off in the Distance,individual,safety,CT Tamburello
s39_battle_for_a_new_champion,15,,individual,prize,Kyland Young
s39_battle_for_a_new_champion,15,,individual,safety,Zara Zoffany
s39_battle_for_a_new_champion,16,,individual,prize,Kyland Young
s39_battle_for_a_new_champion,16,,individual,safety,Nurys Mateo
s39_battle_for_a_new_champion,17,,individual,prize,Nurys Mateo
s39_battle_for_a_new_champion,17,,individual,safety,Olivia Kaiser
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Jordan Wiseley
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Tori Deal
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Cory Wharton
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Nia Moore
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Devin Walker
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Averey Tressler
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Jonna Mannion
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Tony Raines
s40_battle_of_the_eras,1/2,Light It Up,team,prize,Leroy Garrett
s40_battle_of_the_eras,1/2,,individual,prize,Leroy Garrett
s40_battle_of_the_eras,1/2,,individual,safety,Tony Raines
s40_battle_of_the_eras,1/2,,individual,prize,CT Tamburello
s40_battle_of_the_eras,1/2,,individual,safety,Mark Long
s40_battle_of_the_eras,1/2,,individual,prize,Katie Cooley
s40_battle_of_the_eras,1/2,,individual,safety,Aneesa Ferreira
s40_battle_of_the_eras,1/2,,individual,prize,Horacio Gutiérrez Jr.
s40_battle_of_the_eras,1/2,,individual,safety,Theo Campbell
s40_battle_of_the_eras,1/2,,individual,prize,Nurys Mateo
s40_battle_of_the_eras,1/2,,individual,safety,Olivia Kaiser
s40_battle_of_the_eras,1/2,,individual,prize,Laurel Stucky
s40_battle_of_the_eras,1/2,,individual,safety,KellyAnne Judd
s40_battle_of_the_eras,1/2,,individual,prize,Ryan Kehoe
s40_battle_of_the_eras,1/2,,individual,safety,Brandon Nelson
s40_battle_of_the_eras,3,Gladieater,team,prize,Jordan Wiseley
s40_battle_of_the_eras,3,Gladieater,team,prize,Tori Deal
s40_battle_of_the_eras,3,Gladieater,team,prize,Cory Wharton
s40_battle_of_the_eras,3,Gladieater,team,prize,Nia Moore
s40_battle_of_the_eras,3,Gladieater,team,prize,Devin Walker
s40_battle_of_the_eras,3,Gladieater,team,prize,Averey Tressler
s40_battle_of_the_eras,3,Gladieater,team,prize,Jonna Mannion
s40_battle_of_the_eras,3,,individual,prize,Jodi Weatherton
s40_battle_of_the_eras,3,,individual,safety,Aviv Melmed
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Derek Chavez
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Johnny Bananas
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Cara Maria Sorbello
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Aviv Melmed
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Nehemiah Clark
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Laurel Stucky
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Ryan Kehoe
s40_battle_of_the_eras,4,Cradled Cranium,team,prize,Emily Schromm
s40_battle_of_the_eras,4,,individual,prize,Derrick Kosinski
s40_battle_of_the_eras,4,,individual,safety,Jordan Wiseley
s40_battle_of_the_eras,5,Fast Pass,team,prize,Jenny West
s40_battle_of_the_eras,5,Fast Pass,team,prize,Michele Fitzgerald
s40_battle_of_the_eras,5,Fast Pass,team,prize,Kyland Young
s40_battle_of_the_eras,5,Fast Pass,team,prize,Josh Martinez
s40_battle_of_the_eras,5,Fast Pass,team,prize,Olivia Kaiser
s40_battle_of_the_eras,5,Fast Pass,team,prize,Theo Campbell
s40_battle_of_the_eras,5,Fast Pass,team,prize,Kaycee Clark
s40_battle_of_the_eras,5,,individual,prize,CT Tamburello
s40_battle_of_the_eras,5,,individual,safety,Nehemiah Clark
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Jenny West
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Michele Fitzgerald
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Kyland Young
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Josh Martinez
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Olivia Kaiser
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Theo Campbell
s40_battle_of_the_eras,6,Cloud Catcher,team,prize,Kaycee Clark
s40_battle_of_the_eras,6,,individual,prize,Rachel Robinson
s40_battle_of_the_eras,6,,individual,safety,Laurel Stucky
s40_battle_of_the_eras,7,Leap of Faith,team,prize,Jordan Wiseley
s40_battle_of_the_eras,7,Leap of Faith,team,prize,Tori Deal
s40_battle_of_the_eras,7,Leap of Faith,team,prize,Cory Wharton
s40_battle_of_the_eras,7,Leap of Faith,team,prize,Nia Moore
s40_battle_of_the_eras,7,Leap of Faith,team,prize,Devin Walker
s40_battle_of_the_eras,7,Leap of Faith,team,prize,Averey Tressler
s40_battle_of_the_eras,7,,individual,prize,Darrell Taylor
s40_battle_of_the_eras,7,,individual,safety,Nehemiah Clark
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Jenny West
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Michele Fitzgerald
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Kyland Young
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Josh Martinez
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Olivia Kaiser
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Theo Campbell
s40_battle_of_the_eras,8,Battle for Honor,team,prize,Kaycee Clark
s40_battle_of_the_eras,8,,individual,prize,Derrick Kosinski
s40_battle_of_the_eras,8,,individual,safety,Derek Chavez
s40_battle_of_the_eras,9,Bottoms Out,team,prize,Rachel Robinson
s40_battle_of_the_eras,9,,individual,prize,Tori Deal
s40_battle_of_the_eras,9,,individual,safety,Kaycee Clark
s40_battle_of_the_eras,10,Fire Away,individual,prize,Jordan Wiseley
s40_battle_of_the_eras,10,Fire Away,individual,safety,Johnny Bananas
s40_battle_of_the_eras,10,,individual,prize,Aviv Melmed
s40_battle_of_the_eras,10,,individual,safety,Jenny West
s40_battle_of_the_eras,11,Building Bridges,individual,prize,Jenny West
s40_battle_of_the_eras,11,Building Bridges,individual,safety,Michele Fitzgerald
s40_battle_of_the_eras,12,,individual,prize,Kyland Young
s40_battle_of_the_eras,12,,individual,safety,Johnny Bananas
s40_battle_of_the_eras,13,40 Yard Dash,individual,prize,Cara Maria Sorbello
s40_battle_of_the_eras,13,40 Yard Dash,individual,safety,Cara Maria Sorbello
s40_battle_of_the_eras,14,'Nother Trucker,individual,prize,Derek Chavez
s40_battle_of_the_eras,14,'Nother Trucker,individual,safety,Johnny Bananas
s40_battle_of_the_eras,15,Tight Quarters,individual,prize,Tori Deal
s40_battle_of_the_eras,15,Tight Quarters,individual,safety,Aviv Melmed
s40_battle_of_the_eras,16,Fire Plunge,individual,prize,Jordan Wiseley
s40_battle_of_the_eras,16,Fire Plunge,individual,safety,Cory Wharton
s40_battle_of_the_eras,17,Fortress Bricks,individual,prize,Jenny West
s40_battle_of_the_eras,17,Fortress Bricks,individual,safety,Cara Maria Sorbello
s41_vets_and_new_threats,1,Mud Ball Madness,pair,prize,Johnny Bananas
s41_vets_and_new_threats,1,Mud Ball Madness,pair,prize,Dee Valladares
s41_vets_and_new_threats,1,Mud Ball Madness,pair,safety,Theo Campbell
s41_vets_and_new_threats,1,Mud Ball Madness,pair,safety,Izzy Fairthorne
s41_vets_and_new_threats,2,Side by Side,pair,prize,Turbo Çamkıran
s41_vets_and_new_threats,2,Side by Side,pair,prize,Leka Sodade
s41_vets_and_new_threats,2,Side by Side,individual,safety,Adrienne Naylor
s41_vets_and_new_threats,3,Water Tower,pair,prize,Olivia Kaiser
s41_vets_and_new_threats,3,Water Tower,pair,prize,Justin Hinsley
s41_vets_and_new_threats,3,Water Tower,pair,safety,Turbo Çamkıran
s41_vets_and_new_threats,3,Water Tower,pair,safety,Izzy Fairthorne
s41_vets_and_new_threats,4,Amazed,pair,prize,Michaela Bradshaw
s41_vets_and_new_threats,4,Amazed,pair,prize,Ben Davis
s41_vets_and_new_threats,4,Amazed,individual,safety,Gabe Wai
s41_vets_and_new_threats,5,Dirtballer,pair,prize,Michaela Bradshaw
s41_vets_and_new_threats,5,Dirtballer,pair,prize,Jake Cornish
s41_vets_and_new_threats,5,Dirtballer,pair,safety,Jonna Mannion
s41_vets_and_new_threats,5,Dirtballer,pair,safety,Leonardo Dionicio
s41_vets_and_new_threats,6,Runes My Life,pair,prize,Leonardo Dionicio
s41_vets_and_new_threats,6,Runes My Life,pair,prize,Sydney Segal
s41_vets_and_new_threats,6,Runes My Life,individual,safety,Olivia Kaiser
s41_vets_and_new_threats,7,Drive Me Crazy,pair,prize,Nany González
s41_vets_and_new_threats,7,Drive Me Crazy,pair,prize,Leonardo Dionicio
s41_vets_and_new_threats,7,Drive Me Crazy,pair,safety,Ashley Mitchell
s41_vets_and_new_threats,7,Drive Me Crazy,pair,safety,Theo Campbell
s41_vets_and_new_threats,8,Cyclone,pair,prize,Sydney Segal
s41_vets_and_new_threats,8,Cyclone,pair,prize,Yeremi Hykel
s41_vets_and_new_threats,8,Cyclone,individual,safety,Theo Campbell
s41_vets_and_new_threats,10,Fast Thinking,pair,prize,Michaela Bradshaw
s41_vets_and_new_threats,10,Fast Thinking,pair,prize,Cedric Hodges
s41_vets_and_new_threats,11,Band Together,pair,prize,Derrick Kosinski
s41_vets_and_new_threats,11,Band Together,pair,prize,Dee Valladares
s41_vets_and_new_threats,12,Running Man,pair,prize,Aviv Melmed
s41_vets_and_new_threats,12,Running Man,pair,prize,Yeremi Hykel
s41_vets_and_new_threats,13,Haystack Heist,pair,prize,Nany González
s41_vets_and_new_threats,13,Haystack Heist,pair,prize,Justin Hinsley
s41_vets_and_new_threats,14,Rune Race,pair,prize,Michaela Bradshaw
s41_vets_and_new_threats,14,Rune Race,pair,prize,Cedric Hodges
s41_vets_and_new_threats,15,Dirty Drifter,pair,prize,Olivia Kaiser
s41_vets_and_new_threats,15,Dirty Drifter,pair,prize,Will Gagnon
s41_vets_and_new_threats,16,Dark Mine,pair,prize,Turbo Çamkıran
s41_vets_and_new_threats,16,Dark Mine,pair,prize,Sydney Segal
s41_vets_and_new_threats,17,Global Exchange,pair,prize,Turbo Çamkıran
s41_vets_and_new_threats,17,Global Exchange,pair,prize,Sydney Segal
