season_id,player,gender,finish,origin,team,pair_id,source
s34_war_of_the_worlds_2,Esther Falana,F,Eliminated in Saving Private Esther,,Team UK,,cast
s34_war_of_the_worlds_2,Stephen Bear,M,Eliminated in Zero Dark Turbo,,Team UK,,cast
s34_war_of_the_worlds_2,Nicole Bass,F,Eliminated in One Nation Under Leroy,,Team UK,,cast
s34_war_of_the_worlds_2,Big T Fazakerley,F,Eliminated in God Save the Queen,,Team UK,,cast
s34_war_of_the_worlds_2,Zahida Allen,F,Quit in God Save the Queen,,Team UK,,cast
s34_war_of_the_worlds_2,Sean Lineker,M,Eliminated in The British Are Coming!,,Team UK,,cast
s35_total_madness,Johnny Bananas,M,Winner in It's the End of the World As We Know It,w:c:mtvrealworld:The Real World: Key West,,,cast
s35_total_madness,Kyle Christie,M,Runner-Up in It's the End of the World As We Know It,,,,cast
s35_total_madness,Cory Wharton,M,Third Place in It's the End of the World As We Know It,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s35_total_madness,Faysal Shafaat,M,Fourth Place in It's the End of the World As We Know It,,,,cast
s35_total_madness,Rogan O'Connor,M,Fifth Place in It's the End of the World As We Know It,,,,cast
s35_total_madness,Nelson Thomas,M,Eliminated in Crash Into Me,,,,cast
s35_total_madness,Josh Martinez,M,Eliminated in Your Time is Gonna Come,,,,cast
s35_total_madness,Swaggy C Williams,M,Eliminated in Pictures of You,,,,cast
s35_total_madness,Wes Bergmann,M,Eliminated in The Final Countdown,w:c:mtvrealworld:The Real World: Austin,,,cast
s35_total_madness,Stephen Bear,M,Eliminated in Live and Let Die,,,,cast
s35_total_madness,Jordan Wiseley,M,Eliminated in Live and Let Die,w:c:mtvrealworld:The Real World: Portland,,,cast
s35_total_madness,Jay Starrett,M,Medically Disqualified in Love Will Tear Us Apart,,,,cast
s35_total_madness,CT Tamburello,M,Eliminated in A Hard Jay's Night,w:c:mtvrealworld:The Real World: Paris,,,cast
s35_total_madness,Asaf Goren,M,Eliminated in Mad World,,,,cast
s35_total_madness,Jenny West,F,Winner in It's the End of the World As We Know It,,,,cast
s35_total_madness,Kaycee Clark,F,Runner-Up in It's the End of the World As We Know It,,,,cast
s35_total_madness,Bayleigh Dayton,F,Third Place in It's the End of the World As We Know It,,,,cast
s35_total_madness,Melissa Reeves,F,Fourth Place in It's the End of the World As We Know It,,,,cast
s35_total_madness,Dee Nguyen,F,Eliminated in Crash Into Me,,,,cast
s35_total_madness,Aneesa Ferreira,F,Eliminated in Your Time is Gonna Come,w:c:mtvrealworld:The Real World: Chicago,,,cast
s35_total_madness,Nany González,F,Eliminated in Victim of Love,w:c:mtvrealworld:The Real World: Las Vegas (2011),,,cast
s35_total_madness,Mattie Lynn Breaux,F,Eliminated in You Ain't Right,,,,cast
s35_total_madness,Jenna Compono,F,Eliminated in Backstabber,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s35_total_madness,Kailah Casillas-Bird,F,Eliminated in Backstabber,w:c:mtvrealworld:Real World: Go Big or Go Home,,,cast
s35_total_madness,Big T Fazakerley,F,Medically Disqualified in Backstabber,,,,cast
s35_total_madness,Tori Deal,F,Eliminated in Should I Stay or Should I Go?,,,,cast
s35_total_madness,Ashley Mitchell,F,Eliminated in Karma Chameleon,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s35_total_madness,Jenn Lee,F,Eliminated in Sweet Dreams Are Made of Dee,,,,cast
s36_double_agents,CT Tamburello,M,Winner in The World Is Not Enough,w:c:mtvrealworld:The Real World: Paris,,,cast
s36_double_agents,Cory Wharton,M,Runner-Up in The World Is Not Enough,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s36_double_agents,Leroy Garrett,M,Third Place in The World Is Not Enough,w:c:mtvrealworld:The Real World: Las Vegas (2011),,,cast
s36_double_agents,Faysal Shafaat,M,Fourth Place in The World Is Not Enough,,,,cast
s36_double_agents,Kyle Christie,M,Medically Disqualified in True Lies,,,,cast
s36_double_agents,Darrell Taylor,M,Eliminated in The Best of Enemies,w:c:roadrules:Road Rules: Campus Crawl,,,cast
s36_double_agents,Nam Vo,M,"Medically Disqualified in Tinker, Tailer, Bunny, Spy",,,,cast
s36_double_agents,Josh Martinez,M,"Eliminated in Tinker, Tailer, Bunny, Spy",,,,cast
s36_double_agents,Devin Walker,M,"Eliminated in Tinker, Tailer, Bunny, Spy",,,,cast
s36_double_agents,Mechie Harris,M,Eliminated in A Muddy Matter,,,,cast
s36_double_agents,Jay Starrett,M,Eliminated in Die Another Jay,,,,cast
s36_double_agents,Lio Rush,M,Quit in From Theresa with Love,,,,cast
s36_double_agents,Nelson Thomas,M,Eliminated in Duplicity,,,,cast
s36_double_agents,Wes Bergmann,M,Eliminated in Enemy of the State,w:c:mtvrealworld:The Real World: Austin,,,cast
s36_double_agents,Joseph Allen,M,Eliminated in Dive Another Day,,,,cast
s36_double_agents,Amber Borzotra,F,Winner in The World Is Not Enough,,,,cast
s36_double_agents,Kam Williams,F,Runner-Up in The World Is Not Enough,,,,cast
s36_double_agents,Nany González,F,Third Place in The World Is Not Enough,w:c:mtvrealworld:The Real World: Las Vegas (2011),,,cast
s36_double_agents,Kaycee Clark,F,Fourth Place in The World Is Not Enough,,,,cast
s36_double_agents,Big T Fazakerley,F,Eliminated in A Most Wanted Man,,,,cast
s36_double_agents,Aneesa Ferreira,F,Eliminated in Never Say Never Again,w:c:mtvrealworld:The Real World: Chicago,,,cast
s36_double_agents,Gabby Allen,F,Eliminated in The Spy Who Loved Fessy,,,,cast
s36_double_agents,Lolo Jones,F,Quit in An Inconvenient Goof,,,,cast
s36_double_agents,Amber Martinez,F,Eliminated in A Clockwork Amber,,,,cast
s36_double_agents,Theresa Jones,F,Eliminated in Lady Vengeance,,,,cast
s36_double_agents,Ashley Mitchell,F,Eliminated in From Theresa with Love,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s36_double_agents,Tori Deal,F,Eliminated in Skyfall,,,,cast
s36_double_agents,Natalie Anderson,F,Medically Disqualified in Skyfall,,,,cast
s36_double_agents,Liv Jawando,F,Medically Disqualified in Duplicity,,,,cast
s36_double_agents,Nicole Zanatta,F,Medically Disqualified in Enemy of the State,w:c:mtvrealworld:Real World: Skeletons,,,cast
s37_spies_lies_allies,CT Tamburello,M,Winner in The Decision,w:c:mtvrealworld:The Real World: Paris,,,cast
s37_spies_lies_allies,Kyle Christie,M,Runner-Up in The Decision,,,,cast
s37_spies_lies_allies,Devin Walker,M,Third Place in The Decision,,,,cast
s37_spies_lies_allies,Nelson Thomas,M,Fourth Place in The Decision,,,,cast
s37_spies_lies_allies,Emanuel Neagu,M,Eliminated in Night of Mistakes,,,,cast
s37_spies_lies_allies,Logan Sampedro,M,Eliminated in Drop Dead,,,,cast
s37_spies_lies_allies,Josh Martinez,M,Eliminated in The Cave of the Wolf,,,,cast
s37_spies_lies_allies,Cory Wharton,M,Eliminated in Titanic,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s37_spies_lies_allies,Ed Eason,M,Eliminated in Mucus Plug,,,,cast
s37_spies_lies_allies,Jeremiah White,M,Eliminated in The War,,,,cast
s37_spies_lies_allies,Hughie Maughan,M,Eliminated in The Threat,,,,cast
s37_spies_lies_allies,Faysal Shafaat,M,Disqualified in Uncle CT,,,,cast
s37_spies_lies_allies,Gabo Szabó,M,Eliminated in Good Vibes and Gladiator,,,,cast
s37_spies_lies_allies,Corey Lay,M,Eliminated in Messy,,,,cast
s37_spies_lies_allies,Tommy Sheehan,M,Medically Disqualified in Truce or Dare,,,,cast
s37_spies_lies_allies,Kelz Dyke,M,Eliminated in Bertha,,,,cast
s37_spies_lies_allies,Renan Hellemans,M,Eliminated in The List,,,,cast
s37_spies_lies_allies,Nam Vo,M,Medically Disqualified in The List,,,,cast
s37_spies_lies_allies,Kaycee Clark,F,Winner in The Decision,,,,cast
s37_spies_lies_allies,Tori Deal,F,Runner-Up in The Decision,,,,cast
s37_spies_lies_allies,Emy Alupei,F,Third Place in The Decision,,,,cast
s37_spies_lies_allies,Nany González,F,Fourth Place in The Decision,w:c:mtvrealworld:The Real World: Las Vegas (2011),,,cast
s37_spies_lies_allies,Amanda Garcia,F,Eliminated in Night of Mistakes,,,,cast
s37_spies_lies_allies,Big T Fazakerley,F,Eliminated in Riverdance,,,,cast
s37_spies_lies_allies,Ashley Mitchell,F,Disqualified in Mavericks,w:c:mtvrealworld:Real World: Ex-Plosion,,,cast
s37_spies_lies_allies,Bettina Buchanan,F,Eliminated in 500,,,,cast
s37_spies_lies_allies,Priscilla Anyabu,F,Eliminated in Precious Stones,,,,cast
s37_spies_lies_allies,Amber Borzotra,F,Eliminated in The War,,,,cast
s37_spies_lies_allies,Berna Canbeldek,F,Eliminated in The Threat,,,,cast
s37_spies_lies_allies,Esther Agunbiade,F,Eliminated in Uncle CT,,,,cast
s37_spies_lies_allies,Aneesa Ferreira,F,Medically Disqualified in Good Vibes and Gladiator,w:c:mtvrealworld:The Real World: Chicago,,,cast
s37_spies_lies_allies,Michele Fitzgerald,F,Eliminated in Messy,,,,cast
s37_spies_lies_allies,Tacha Akide,F,Eliminated in Truce or Dare,,,,cast
s37_spies_lies_allies,Tracy Candela,F,Eliminated in Bertha,,,,cast
s37_spies_lies_allies,Lauren Coogan,F,Disqualified before Bertha,,,,cast
s37_spies_lies_allies,Michaela Bradshaw,F,Eliminated in The List,,,,cast
s38_ride_or_dies,Devin Walker,M,Winners in The End of the Ride,,,row_002,cast
s38_ride_or_dies,Tori Deal,F,Winners in The End of the Ride,,,row_002,cast
s38_ride_or_dies,Johnny Bananas,M,Runners-Up in The End of the Ride,w:c:mtvrealworld:The Real World: Key West,,row_003,cast
s38_ride_or_dies,Nany González,F,Runners-Up in The End of the Ride,w:c:mtvrealworld:The Real World: Las Vegas (2011),,row_003,cast
s38_ride_or_dies,Jordan Wiseley,M,Third Place in The End of the Ride,w:c:mtvrealworld:The Real World: Portland,,row_004,cast
s38_ride_or_dies,Aneesa Ferreira,F,Third Place in The End of the Ride,w:c:mtvrealworld:The Real World: Chicago,,row_004,cast
s38_ride_or_dies,Horacio Gutiérrez Jr.,M,Fourth Place in Riders on the Storm,,,row_005,cast
s38_ride_or_dies,Olivia Kaiser,F,Fourth Place in Riders on the Storm,,,row_005,cast
s38_ride_or_dies,Faysal Shafaat,M,Eliminated in Friends or Froze,,,row_006,cast
s38_ride_or_dies,Moriah Jade,F,Eliminated in Friends or Froze,,,row_006,cast
s38_ride_or_dies,Chauncey Palmer,M,Eliminated in Knot a Problem,,,row_007,cast
s38_ride_or_dies,Amber Borzotra,F,Eliminated in Knot a Problem,,,row_007,cast
s38_ride_or_dies,Kenny Clark,M,Eliminated in Knot a Problem,,,row_008,cast
s38_ride_or_dies,Kaycee Clark,F,Eliminated in Knot a Problem,,,row_008,cast
s38_ride_or_dies,Nelson Thomas,M,Eliminated in Frenemy of the State,,,row_009,cast
s38_ride_or_dies,Nurys Mateo,F,Eliminated in Frenemy of the State,,,row_009,cast
s38_ride_or_dies,Jay Starrett,M,Eliminated in Born to Ride or Die,,,row_010,cast
s38_ride_or_dies,Michele Fitzgerald,F,Eliminated in Born to Ride or Die,,,row_010,cast
s38_ride_or_dies,Darrell Taylor,M,Eliminated in Deep Web,w:c:roadrules:Road Rules: Campus Crawl,,row_011,cast
s38_ride_or_dies,Veronica Portillo,F,Eliminated in Deep Web,w:c:roadrules:Road Rules: Semester at Sea,,row_011,cast
s38_ride_or_dies,Jakk Maddox,M,Eliminated in Come Michele or High Water,,,row_012,cast
s38_ride_or_dies,Laurel Stucky,F,Eliminated in Come Michele or High Water,,,row_012,cast
s38_ride_or_dies,Kim Tränka,M,Eliminated in Get Rich or Ride or Die Tryin',,,row_013,cast
s38_ride_or_dies,Colleen Schneider,F,Eliminated in Get Rich or Ride or Die Tryin',,,row_013,cast
s38_ride_or_dies,Tommy Bracco,M,Eliminated in O'liv'n on the Edge,,,row_014,cast
s38_ride_or_dies,Analyse Talavera,F,Eliminated in O'liv'n on the Edge,,,row_014,cast
s38_ride_or_dies,Johnny Middlebrooks,M,Eliminated in A Bumpy Ride,,,row_015,cast
s38_ride_or_dies,Ravyn Rochelle,F,Eliminated in A Bumpy Ride,,,row_015,cast
s38_ride_or_dies,Turbo Çamkıran,M,Eliminated in Friend or Faux,,,row_016,cast
s38_ride_or_dies,Tamara Alfaro,F,Eliminated in Friend or Faux,,,row_016,cast
s38_ride_or_dies,Nam Vo,M,Quit in Friend or Faux,,,row_017,cast
s38_ride_or_dies,Emmy Russ,F,Quit in Friend or Faux,,,row_017,cast
s38_ride_or_dies,Sam Bird,M,"Eliminated in Don't Die for Me, Argentina",w:c:mtvrealworld:Real World: Go Big or Go Home,,row_018,cast
s38_ride_or_dies,Kailah Casillas-Bird,F,"Eliminated in Don't Die for Me, Argentina",,,row_018,cast
s39_battle_for_a_new_champion,Emanuel Neagu,M,Winner in Only One Gets the Crown,,,,cast
s39_battle_for_a_new_champion,Corey Lay,M,Fourth Place in Only One Gets the Crown,,,,cast
s39_battle_for_a_new_champion,Jay Starrett,M,Seventh Place in The Beginning of the End,,,,cast
s39_battle_for_a_new_champion,James Lock,M,Eliminated in Feel the Bern,,,,cast
s39_battle_for_a_new_champion,Horacio Gutiérrez Jr.,M,Eliminated in Family Knows Best,,,,cast
s39_battle_for_a_new_champion,Kyland Young,M,Eliminated in Family Knows Best,,,,cast
s39_battle_for_a_new_champion,Ed Eason,M,Eliminated in Family Knows Best,,,,cast
s39_battle_for_a_new_champion,Asaf Goren,M,Eliminated in Don't Let TJ Decide,,,,cast
s39_battle_for_a_new_champion,Callum Izzard,M,Eliminated in So Flip Floppy,,,,cast
s39_battle_for_a_new_champion,Ciarran Stott,M,Eliminated in Countdown to Chaos,,,,cast
s39_battle_for_a_new_champion,Hughie Maughan,M,Eliminated in I'm Coming Out,,,,cast
s39_battle_for_a_new_champion,Chauncey Palmer,M,"Eliminated in Two Lungs, One Heart, Can't Lose",,,,cast
s39_battle_for_a_new_champion,Nurys Mateo,F,Runner-Up in Only One Gets the Crown,,,,cast
s39_battle_for_a_new_champion,Colleen Schneider,F,Third Place in Only One Gets the Crown,,,,cast
s39_battle_for_a_new_champion,Berna Canbeldek,F,Fifth Place in Only One Gets the Crown,,,,cast
s39_battle_for_a_new_champion,Moriah Jade,F,Sixth Place in Only One Gets the Crown,,,,cast
s39_battle_for_a_new_champion,Olivia Kaiser,F,Eliminated in Feel the Bern,,,,cast
s39_battle_for_a_new_champion,Michele Fitzgerald,F,Eliminated in Feel the Bern,,,,cast
s39_battle_for_a_new_champion,Zara Zoffany,F,Eliminated in Welcome to Conquest,,,,cast
s39_battle_for_a_new_champion,Ravyn Rochelle,F,Eliminated in Welcome to Conquest,,,,cast
s39_battle_for_a_new_champion,Melissa Reeves,F,Eliminated in A Banana Split,,,,cast
s39_battle_for_a_new_champion,Big T Fazakerley,F,Eliminated in Struggling to Hold It Together,,,,cast
s39_battle_for_a_new_champion,Jujuy Jiménez,F,Eliminated in It's a Matter of Semantics,,,,cast
s39_battle_for_a_new_champion,Jessica Brody,F,Eliminated in Teamwork Makes the Perfect Work,,,,cast
s39_battle_for_a_new_champion,Brad Fiorenza,M,Champion Mercenary,w:c:mtvrealworld:The Real World: San Diego (2004),,,cast
s39_battle_for_a_new_champion,CT Tamburello,M,Champion Mercenary,w:c:mtvrealworld:The Real World: Paris,,,cast
s39_battle_for_a_new_champion,Darrell Taylor,M,Champion Mercenary,w:c:roadrules:Road Rules: Campus Crawl,,,cast
s39_battle_for_a_new_champion,Devin Walker,M,Champion Mercenary,,,,cast
s39_battle_for_a_new_champion,Jordan Wiseley,M,Champion Mercenary,w:c:mtvrealworld:The Real World: Portland,,,cast
s39_battle_for_a_new_champion,Cara Maria Sorbello,F,Champion Mercenary,,,,cast
s39_battle_for_a_new_champion,Kaycee Clark,F,Champion Mercenary,,,,cast
s39_battle_for_a_new_champion,Kaz Crossley,F,Champion Mercenary,,,,cast
s39_battle_for_a_new_champion,Laurel Stucky,F,Champion Mercenary,,,,cast
s39_battle_for_a_new_champion,Tori Deal,F,Champion Mercenary,,,,cast
s40_battle_of_the_eras,Rachel Robinson,F,"Winner in The End of an Era, Part 2",w:c:roadrules:Road Rules: Campus Crawl,Era I,,cast
s40_battle_of_the_eras,Derrick Kosinski,M,Eliminated in The Era of the Gladiator,w:c:roadrules:Road Rules: X-Treme,Era I,,cast
s40_battle_of_the_eras,Darrell Taylor,M,Eliminated in Trust in Your Era,w:c:roadrules:Road Rules: Campus Crawl,Era I,,cast
s40_battle_of_the_eras,Tina Barta,F,Eliminated in Trust in Your Era,w:c:roadrules:Road Rules: South Pacific,Era I,,cast
s40_battle_of_the_eras,Brad Fiorenza,M,Eliminated in My Real Friends Era,w:c:mtvrealworld:The Real World: San Diego (2004),Era I,,cast
s40_battle_of_the_eras,CT Tamburello,M,Eliminated in An Era Tradition,w:c:mtvrealworld:The Real World: Paris,Era I,,cast
s40_battle_of_the_eras,Aneesa Ferreira,F,Eliminated in My Trivia Era,w:c:mtvrealworld:The Real World: Chicago,Era I,,cast
s40_battle_of_the_eras,Jodi Weatherton,F,Eliminated in A Fatal Era,w:c:roadrules:Road Rules: X-Treme,Era I,,cast
s40_battle_of_the_eras,Katie Cooley,F,"Eliminated in The Era Invitational, Part 2",w:c:roadrules:Road Rules: The Quest,Era I,,cast
s40_battle_of_the_eras,Mark Long,M,"Eliminated in The Era Invitational, Part 2",w:c:roadrules:Road Rules: USA – The First Adventure,Era I,,cast
s40_battle_of_the_eras,Derek Chavez,M,"Runner-Up in The End of an Era, Part 2",w:c:mtvrealworld:The Real World: Cancun,Era II,,cast
s40_battle_of_the_eras,Johnny Bananas,M,"Third Place in The End of an Era, Part 2",w:c:mtvrealworld:The Real World: Key West,Era II,,cast
s40_battle_of_the_eras,Cara Maria Sorbello,F,Eliminated in Location Change Era,,Era II,,cast
s40_battle_of_the_eras,Aviv Melmed,F,Eliminated in Thinking Thin Era,Real World/Road Rules Challenge: Fresh Meat,Era II,,cast
s40_battle_of_the_eras,Nehemiah Clark,M,Eliminated in The Era of the Purge,w:c:mtvrealworld:The Real World: Austin,Era II,,cast
s40_battle_of_the_eras,Laurel Stucky,F,Eliminated in The Era of the Purge,,Era II,,cast
s40_battle_of_the_eras,Ryan Kehoe,M,Eliminated in A New Era,Real World/Road Rules Challenge: Fresh Meat,Era II,,cast
s40_battle_of_the_eras,Emily Schromm,F,Eliminated in An Era Tradition,w:c:mtvrealworld:The Real World: D.C.,Era II,,cast
s40_battle_of_the_eras,Brandon Nelson,M,"Eliminated in The Era Invitational, Part 2",,Era II,,cast
s40_battle_of_the_eras,KellyAnne Judd,F,"Eliminated in The Era Invitational, Part 2",w:c:mtvrealworld:The Real World: Sydney,Era II,,cast
s40_battle_of_the_eras,Jordan Wiseley,M,"Winner in The End of an Era, Part 2",w:c:mtvrealworld:The Real World: Portland,Era III,,cast
s40_battle_of_the_eras,Tori Deal,F,"Fourth Place in The End of an Era, Part 2",,Era III,,cast
s40_battle_of_the_eras,Cory Wharton,M,Eliminated in Must Win Era,w:c:mtvrealworld:Real World: Ex-Plosion,Era III,,cast
s40_battle_of_the_eras,Nia Moore,F,Eliminated in Payback Era,w:c:mtvrealworld:The Real World: Portland,Era III,,cast
s40_battle_of_the_eras,Devin Walker,M,Eliminated in An Era of One,,Era III,,cast
s40_battle_of_the_eras,Averey Tressler,F,Eliminated in The Era of the Gladiator,w:c:mtvrealworld:The Real World: Portland,Era III,,cast
s40_battle_of_the_eras,Jonna Mannion,F,Eliminated in My Real Friends Era,w:c:mtvrealworld:The Real World: Cancun,Era III,,cast
s40_battle_of_the_eras,Tony Raines,M,Eliminated in A Fatal Era,w:c:mtvrealworld:Real World: Skeletons,Era III,,cast
s40_battle_of_the_eras,Leroy Garrett,M,"Eliminated in The Era Invitational, Part 2",w:c:mtvrealworld:The Real World: Las Vegas (2011),Era III,,cast
s40_battle_of_the_eras,Amanda Garcia,F,"Eliminated in The Era Invitational, Part 2",,Era III,,cast
s40_battle_of_the_eras,Jenny West,F,"Winner in The End of an Era, Part 2",,Era IV,,cast
s40_battle_of_the_eras,Michele Fitzgerald,F,"Third Place in The End of an Era, Part 2",,Era IV,,cast
s40_battle_of_the_eras,Kyland Young,M,"Fourth Place in The End of an Era, Part 2",,Era IV,,cast
s40_battle_of_the_eras,Josh Martinez,M,Eliminated in Swinging Era,,Era IV,,cast
s40_battle_of_the_eras,Olivia Kaiser,F,Eliminated in Best Friends 4Era,,Era IV,,cast
s40_battle_of_the_eras,Theo Campbell,M,Eliminated in The Era of the Purge,,Era IV,,cast
s40_battle_of_the_eras,Kaycee Clark,F,Eliminated in An Era of One,,Era IV,,cast
s40_battle_of_the_eras,Horacio Gutiérrez Jr.,M,Eliminated in My Trivia Era,,Era IV,,cast
s40_battle_of_the_eras,Nurys Mateo,F,"Eliminated in The Era Invitational, Part 2",,Era IV,,cast
s40_battle_of_the_eras,Paulie Calafiore,M,"Eliminated in The Era Invitational, Part 2",,Era IV,,cast
s41_vets_and_new_threats,Olivia Kaiser,F,Winner in Finale Part II,,Vets,,cast
s41_vets_and_new_threats,Turbo Çamkıran,M,Runner-Up in Finale Part II,,Vets,,cast
s41_vets_and_new_threats,Michaela Bradshaw,F,Third Place in Finale Part II,,Vets,,cast
s41_vets_and_new_threats,Theo Campbell,M,Fourth Place in Finale Part II,,Vets,,cast
s41_vets_and_new_threats,Nany González,F,Eliminated in Ten Toes Down,w:c:mtvrealworld:The Real World: Las Vegas (2011),Vets,,cast
s41_vets_and_new_threats,Aviv Melmed,F,Eliminated in Am I Being Bamboozled?,Real World/Road Rules Challenge: Fresh Meat,Vets,,cast
s41_vets_and_new_threats,Aneesa Ferreira,F,Eliminated in The Best Birthday Present,w:c:mtvrealworld:The Real World: Chicago,Vets,,cast
s41_vets_and_new_threats,Ashley Mitchell,F,Eliminated in We Have to Boogie!,w:c:mtvrealworld:Real World: Ex-Plosion,Vets,,cast
s41_vets_and_new_threats,Leroy Garrett,M,Eliminated in They Are Like Cockroaches,w:c:mtvrealworld:The Real World: Las Vegas (2011),Vets,,cast
s41_vets_and_new_threats,Derrick Kosinski,M,Eliminated in Punch You in Your Face,w:c:roadrules:Road Rules: X-Treme,Vets,,cast
s41_vets_and_new_threats,Jonna Mannion,F,Eliminated in A King of Kamikaze,w:c:mtvrealworld:The Real World: Cancun,Vets,,cast
s41_vets_and_new_threats,CT Tamburello,M,Eliminated in A War Brewing,w:c:mtvrealworld:The Real World: Paris,Vets,,cast
s41_vets_and_new_threats,Derek Chavez,M,Eliminated in Justice for Leka,w:c:mtvrealworld:The Real World: Cancun,Vets,,cast
s41_vets_and_new_threats,Cara Maria Sorbello,F,Quit in Pride Comes Before the Fall,,Vets,,cast
s41_vets_and_new_threats,Johnny Bananas,M,Eliminated in Wish I'd Been Practicing,w:c:mtvrealworld:The Real World: Key West,Vets,,cast
s41_vets_and_new_threats,Nia Moore,F,Medically Disqualified in I Am The Challenge,w:c:mtvrealworld:The Real World: Portland,Vets,,cast
s41_vets_and_new_threats,Rogan O'Connor,M,Eliminated in Welcome to The Challenge,,Vets,,cast
s41_vets_and_new_threats,Yeremi Hykel,M,Winner in Finale Part II,,New Threats,,cast
s41_vets_and_new_threats,Sydney Segal,F,Runner-Up in Finale Part II,,New Threats,,cast
s41_vets_and_new_threats,Cedric Hodges,M,Third Place in Finale Part II,,New Threats,,cast
s41_vets_and_new_threats,Adrienne Naylor,F,Fourth Place in Finale Part II,,New Threats,,cast
s41_vets_and_new_threats,Justin Hinsley,M,Eliminated in Ten Toes Down,,New Threats,,cast
s41_vets_and_new_threats,Will Gagnon,M,Eliminated in Am I Being Bamboozled?,,New Threats,,cast
s41_vets_and_new_threats,Jake Cornish,M,Eliminated in The Best Birthday Present,,New Threats,,cast
s41_vets_and_new_threats,Leonardo Dionicio,M,Eliminated in We Have to Boogie!,,New Threats,,cast
s41_vets_and_new_threats,America Lopez,F,Eliminated in They Are Like Cockroaches,,New Threats,,cast
s41_vets_and_new_threats,Dee Valladares,F,Eliminated in Punch You in Your Face,,New Threats,,cast
s41_vets_and_new_threats,Gabe Wai,M,Eliminated in A King of Kamikaze,,New Threats,,cast
s41_vets_and_new_threats,Tay Wilcoxson,F,Eliminated in A War Brewing,,New Threats,,cast
s41_vets_and_new_threats,Izzy Fairthorne,F,Eliminated in At Least Someone's Getting Laid!,,New Threats,,cast
s41_vets_and_new_threats,Leka Sodade,F,Eliminated in Is He Throwing It?,,New Threats,,cast
s41_vets_and_new_threats,Ben Davis,M,Eliminated in Pride Comes Before the Fall,,New Threats,,cast
s41_vets_and_new_threats,Blue Kim,F,Eliminated in We Used to Hook Up,,New Threats,,cast
